song_id,genre,year,key,key_confidence,mode,mode_confidence,time_signature,time_signature_confidence,duration,end_of_fade_in,loudness,song_hotttnesss,tempo
TRABCEC128F426456E,Jazz,2003,7,0.525,1,0.365,1,0.039,197.19791,0.0,-16.113,0.2538347361322313,159.233
TRABDTV128E0791839,Rap,1998,1,0.417,1,0.359,4,0.728,338.1024,0.0,-6.318,0.40148671142756037,185.88
TRABDVD128F4292CDF,New Age,1998,0,0.63,1,0.749,5,0.328,298.10893,0.177,-12.811,0.6738755724404429,94.031
TRABDSK128F42443F1,Rock,2005,6,0.016,1,0.331,4,1.0,75.57179,0.0,-7.626,0.21508031850922793,100.032
TRABVWG128F9359323,Rock,1999,7,0.246,1,0.373,4,0.699,254.01424,0.131,-7.199,0.5351060248978569,127.745
TRABVVN12903CB6445,Rock,2007,9,0.578,0,0.7,1,0.439,256.02567,0.067,-5.648,0.6825746483304002,88.02
TRABVIU128E0780DA0,Rock,2000,8,0.0,1,0.283,4,0.0,246.96118,0.34,-6.033,0.8502829016058919,142.116
TRABVAR128F421CFCB,Latin,1999,7,0.602,1,0.501,4,0.0,281.41669,0.148,-5.799,0.5692756506754788,197.458
TRABXLH128F935F8E7,Pop,0,8,0.65,1,0.556,4,0.792,141.19138,0.0,-9.56,,91.704
TRABXVE128F4284AFC,Folk,2004,7,0.704,1,0.55,4,0.161,194.35057,0.34,-13.047,0.41967427880955327,151.5
TRABXTZ128F14A46A3,Electronic,0,7,0.248,1,0.324,4,0.731,333.24363,0.16,-4.141,0.4436950610126912,95.973
TRABXPR128F92F27FE,Rock,2003,1,0.535,1,0.658,4,0.772,240.43057,0.618,-4.714,0.714329037027886,97.148
TRABEMC128F148EF2D,Rock,0,0,0.236,1,0.266,4,0.461,301.92281,5.619,-3.159,,136.948
TRABBNP128F932546F,Electronic,2005,4,0.409,0,0.414,4,0.753,337.68444,0.0,-5.134,0.39200877147130697,174.993
TRABKJU128F422A7FE,Metal,2006,6,0.051,0,0.612,4,0.894,271.5424,0.119,-3.536,0.716321271238986,150.086
TRABKBS128F42823EC,Rock,2005,7,0.145,1,0.329,4,0.402,237.42649,2.786,-4.621,0.5423075261686486,80.41
TRABLYQ128F429A9F8,Folk,2001,2,0.44,0,0.431,3,0.493,251.81995,0.0,-8.654,0.40003965695463956,229.913
TRABLHU128F1473B67,RnB,1971,2,0.634,0,0.609,1,0.0,288.36526,0.543,-10.895,0.476248227291196,132.973
TRABLGI128F42B867A,Rock,2006,6,0.274,1,0.466,4,0.664,172.19873,0.415,-4.806,0.6603697057715096,131.079
TRABLLK128F428FFAF,Rock,0,6,0.266,0,0.39,4,0.0,359.73179,2.084,-7.301,,133.383
TRABLMN128E0792687,Rock,2001,2,0.63,1,0.63,4,0.591,180.97587,2.635,-3.637,0.7847122657964972,142.68
TRABYEY128F933773A,Punk,1999,6,0.426,1,0.38,1,0.733,359.6273,2.955,-10.609,0.5493423317879715,141.334
TRABYAR128F931B1A4,Blues,2002,9,0.678,0,0.494,4,1.0,298.37016,0.255,-6.311,0.5033812362063191,111.903
TRABYVN128F429E5CF,Rap,2001,4,0.442,1,0.328,4,0.01,234.52689,0.16,-6.022,0.6382979064233827,167.909
TRABYND128F42765BB,Rock,0,5,0.27,1,0.384,4,0.141,247.7971,3.117,-12.649,0.42744657148843085,86.665
TRABPGO128F931B50C,Pop,0,7,0.351,1,0.34,4,0.477,174.81098,0.154,-3.235,0.5692756506754788,86.62
TRABPEY128F429F541,Blues,0,0,0.559,1,0.599,1,0.0,186.90567,0.0,-22.825,,86.997
TRABWPT128F42B06CC,Blues,2006,2,0.815,1,0.631,4,1.0,190.56281,0.0,-10.548,,89.966
TRABWFU128F425949F,Electronic,2005,4,0.056,0,0.206,4,1.0,380.44689,0.0,-3.584,,88.973
TRAKRXM128F4250E33,Reggae,1996,0,0.756,1,0.56,1,0.0,135.49669,0.0,-11.575,,201.953
TRAKRHU128F92E7AA6,Latin,0,0,0.509,1,0.829,4,0.131,244.74077,0.201,-10.05,0.26586104921065007,91.871
TRAKUJE128F42AE89C,RnB,0,10,0.161,0,0.332,4,1.0,177.89342,0.171,-7.098,0.624061571285285,100.969
TRAKUJS128F14668E5,Rock,1996,2,0.023,1,0.476,4,0.0,154.85342,0.38,-3.865,0.7152801055797262,122.125
TRAKNDG128F428A228,Country,2001,10,0.694,1,0.555,4,0.797,146.33751,0.38,-13.232,,141.553
TRAKGDA128F423CBC8,Reggae,2006,10,0.427,0,0.237,4,1.0,183.53587,0.171,-5.953,0.6853982601238167,127.493
TRAKGRM128F149DAFB,Blues,1997,2,0.409,0,0.655,3,1.0,312.92036,0.45,-9.925,0.5996603576264808,114.681
TRAKGOF128F93060F6,Reggae,0,4,0.677,1,0.677,4,0.0,178.15465,0.0,-6.536,,159.728
TRAKZHN128F426C3D2,Rock,0,11,0.587,1,0.421,1,0.051,217.23383,3.28,-11.719,0.4432913119053975,148.358
TRAKTJE128F93539EF,Rap,2004,7,0.396,0,0.415,3,0.017,138.50077,0.299,-9.628,0.4574471670851005,130.019
TRAKARY128F427253E,Rock,2003,2,0.531,1,0.604,4,0.594,246.85669,0.0,-4.544,,145.711
TRAKABH128F14A0747,Blues,1995,11,0.342,0,0.335,4,0.351,114.62485,0.206,-7.573,,129.583
TRAKAJM128F429BEED,Country,1997,3,0.578,1,0.604,3,0.876,268.7473,0.473,-13.505,0.2998774882739778,96.243
TRAKAGL128F148B3B7,Rock,1986,2,0.553,1,0.424,3,0.0,210.28526,0.0,-10.223,0.3589765264395974,128.262
TRAKFSV128F4257C10,Rock,2001,1,0.0,1,0.0,4,0.0,125.46567,0.0,-5.059,0.6547345372368608,110.972
TRAKFWY128F429DA3D,Reggae,2001,9,0.784,1,0.56,4,0.572,221.70077,2.711,-8.043,,142.749
TRAKFCE128F93081A9,Jazz,0,2,0.62,1,0.554,4,0.0,579.13424,0.0,-17.112,0.0,140.608
TRAKFQV128F145C912,Country,0,10,0.604,1,0.664,4,1.0,201.63873,0.295,-14.586,,105.966
TRAKFPX128F4235FEF,Latin,1999,8,0.081,0,0.462,4,0.537,220.78649,0.27,-11.079,0.0,60.159
TRAKOEB128F1478783,Rock,2006,8,0.3,1,0.442,3,0.756,214.88281,0.438,-4.504,0.774014062267062,109.45
TRAKOBG128F9344340,Country,1990,2,0.724,1,0.707,4,1.0,152.42404,0.0,-26.045,,113.726
TRAKOAK128F4248629,Rap,0,1,0.432,1,0.444,1,0.867,171.2322,1.007,-3.326,0.0,181.747
TRAKOPE128F421CE6A,Country,1995,7,0.767,1,0.782,3,0.615,148.40118,2.032,-9.38,,91.637
TRAKHAU128F42927B4,Rap,2002,10,0.268,0,0.374,5,0.7,226.32444,0.0,-7.958,,146.971
TRAKMGY128F4269E37,Country,1996,6,0.0,0,0.0,4,0.067,131.81342,2.56,-11.011,,87.653
TRAKJNX128F92CF428,Pop,0,1,0.0,1,0.0,4,0.764,208.95302,1.001,-5.93,0.7415744234679955,91.02
TRAKJOW128F1489DE4,Rock,1967,11,0.248,0,0.582,4,0.0,186.56608,0.0,-6.772,,121.744
TRAKCAE128F92DACD8,Pop,1994,6,0.246,0,0.469,4,0.0,197.25016,0.0,-12.472,0.49813158970740684,134.237
TRAKCFG128F149D9B7,Country,0,11,0.679,1,0.868,4,0.593,182.33424,0.38,-9.068,0.21508031850922793,168.849
TRAKCML128F4246E27,Rock,0,5,0.622,1,0.232,5,0.533,153.7824,0.403,-10.3,,93.366
TRAKCXY128F92D6D9E,Blues,1990,9,0.008,1,0.321,4,0.24,160.83546,0.432,-13.389,,99.463
TRAKCWC128F4271E34,Latin,0,8,0.758,1,0.655,4,0.334,290.08934,0.0,-7.136,0.4574471670851005,153.316
TRAKDCQ128F42A247A,Rap,1989,6,0.802,1,0.655,3,1.0,281.33832,0.0,-8.762,,83.856
TRAKDDB128F92D168A,Jazz,1979,0,0.681,0,0.667,4,0.892,274.72934,0.322,-9.727,0.5989895579810494,164.594
TRAKDDH128F427813C,RnB,1992,7,0.715,1,0.592,1,0.0,145.73669,0.189,-7.265,0.0,159.939
TRAKVQI12903CB7343,RnB,1958,5,0.19,1,0.32,3,0.819,160.78322,0.0,-12.534,,108.248
TRAKVJB128F4279598,Electronic,2003,9,0.27,1,0.215,4,0.0,348.55138,0.0,-7.881,0.5225281303758282,138.046
TRAKVFJ12903CD4045,Rap,2006,1,0.494,0,0.201,1,0.0,46.47138,0.322,-10.951,0.39200877147130697,95.147
TRAKVJQ12903CB141D,Rock,0,0,0.399,1,0.596,1,0.0,235.72853,0.0,-7.807,0.3871017370082594,145.26
TRAKQXJ128F147A028,Rock,2006,1,0.387,1,0.444,4,0.794,187.03628,2.554,-4.183,0.8586304584012816,170.046
TRAKQKT128F4259E25,Rock,2003,4,0.463,0,0.509,4,0.888,266.89261,0.195,-8.198,0.5183103193207527,120.271
TRAKQFZ128F429D3C9,Rock,0,11,0.553,0,0.529,4,0.59,342.83057,0.403,-12.896,,107.542
TRAKXYJ128F42525ED,Punk,1992,4,0.0,0,0.081,5,0.361,179.09506,0.0,-5.439,0.6089329463779882,110.791
TRAKXIR128F92CF85A,Country,2003,4,0.621,1,0.658,3,0.403,162.37669,0.218,-11.528,0.5859797661092777,69.222
TRAKXMS12903CB36F2,Rock,2001,6,0.392,0,0.783,4,0.327,293.66812,2.351,-5.21,0.8252329946050212,85.141
TRAKXPE128F1462FF2,Country,0,10,0.601,1,0.625,4,0.421,221.88363,1.1,-9.612,0.6068072928412985,118.096
TRAKEVX128F4246BF3,Electronic,2006,0,0.535,1,0.339,4,0.651,268.90404,0.14,-9.655,0.5632303756862997,90.017
TRAKBON128F9311039,Rock,1964,7,0.514,1,0.459,4,0.164,183.17016,0.386,-11.553,0.6332543216944774,185.333
TRAKBAS128F427F12A,Rock,1990,7,1.0,1,0.909,4,0.442,335.46404,0.16,-14.064,0.5267066592697299,70.09
TRAKBHG12903CDA83B,World,0,6,0.386,0,0.493,4,0.796,445.49179,0.177,-7.441,0.3725300393660796,120.807
TRAKKCD128F92D95AC,Jazz,1987,5,0.547,0,0.569,4,0.05,350.27546,5.137,-15.82,,221.81
TRAKKMS128F42B3BF6,Rap,2002,1,0.503,0,0.48,4,0.769,255.50322,0.0,-6.305,0.4444017145228514,164.981
TRAKKZM128F427CFD5,Rock,0,2,0.247,0,0.325,4,0.842,219.03628,0.0,-3.901,0.6573105785331762,180.12
TRAKKGJ128F1469B28,World,1992,10,0.577,0,0.738,3,0.435,265.76934,0.0,-11.73,,134.201
TRAKLML128E07999DA,RnB,2005,2,1.0,1,0.599,1,0.616,208.5873,0.131,-8.226,0.4733465411087876,109.287
TRAKLQJ128F42607F9,Pop,0,10,0.565,0,0.669,4,1.0,213.4722,2.473,-5.919,,104.986
TRAKYRW128F425979E,RnB,2000,7,0.72,1,0.757,1,0.0,198.81751,0.349,-8.482,0.6362872244273321,96.534
TRAKYHF128F42944ED,Jazz,1986,4,0.222,0,0.264,4,0.874,285.98812,3.199,-12.853,,84.825
TRAKYWY128F9310CF4,Rock,1993,2,1.0,1,0.926,4,0.763,250.8273,0.293,-14.748,0.6070366907455167,122.428
TRAKYNP128F427FB32,Rock,1995,7,0.508,1,0.569,4,0.0,159.42485,0.208,-7.128,,190.631
TRAKPHP128F42807B0,Rock,2001,11,0.854,1,0.654,4,0.481,291.81342,0.0,-6.084,,161.697
TRAKPJC128F4258613,Rock,2005,2,0.424,1,0.43,4,0.0,241.37098,0.194,-5.199,0.6067635298719581,156.523
TRAKWZS128F4284294,Rock,2007,9,0.472,0,0.328,1,0.0,427.36281,4.592,-6.991,0.5589973270385168,115.277
TRAKWZL128F93346EE,Rock,0,4,0.546,0,0.554,4,0.683,232.98567,0.345,-4.297,0.42530424172042486,166.057
TRAKWTG128F42454E2,Reggae,2008,9,0.581,1,0.57,4,0.454,147.48689,0.0,-5.072,0.4432913119053975,120.697
TRALROP128F92CA9CC,Rock,1999,7,0.704,1,0.712,4,0.453,274.65098,0.0,-4.203,0.8043189455143651,173.983
TRALRBI128F931C20A,Electronic,0,6,0.051,0,0.315,7,1.0,315.84608,0.067,-9.847,0.4408264404988793,139.994
TRALRTY128F428BE43,RnB,1999,5,0.598,1,0.485,1,0.0,32.41751,0.0,-14.434,,118.237
TRALUTY128F9322DC0,Rock,1994,1,0.247,1,0.107,1,0.0,129.48853,0.376,-11.504,,146.275
TRALUZM128C7196779,Reggae,1973,0,0.829,1,0.771,1,0.0,301.71383,0.334,-7.449,0.26586104921065007,122.773
TRALIVO128F4279262,Rock,1972,7,0.938,1,0.685,1,0.0,183.14404,5.468,-11.864,,137.368
TRALIZA128F4233586,Pop,2007,8,0.918,1,0.683,4,1.0,222.14485,0.357,-5.01,,114.983
TRALIHL128E0791C9A,Rock,1978,5,0.381,0,0.518,4,0.728,454.1122,0.438,-23.44,,135.206
TRALIEV128F92DE23C,Country,2006,4,0.365,0,0.451,4,0.623,245.78567,0.107,-4.954,,167.97
TRALNOK128F9302230,World,0,2,0.033,1,0.485,4,0.859,208.37832,0.164,-10.466,,104.72
TRALNJR128F145AC96,Rap,1989,9,0.0,1,0.165,4,0.899,247.7971,0.157,-15.059,,100.788
TRALNAB128F421B318,Electronic,2007,5,0.503,1,0.42,4,0.311,551.54893,0.0,-11.582,0.38293509007501925,93.328
TRALGWZ128F4241B20,Reggae,1981,1,0.857,0,0.66,4,0.443,309.83791,0.351,-7.325,0.5361150919759297,144.144
TRALZTM128F92EC5F0,Pop,1996,1,0.523,1,0.697,4,0.952,274.57261,0.166,-7.722,,120.047
TRALZBV128F4250E60,Electronic,0,4,0.183,0,0.245,4,0.58,368.79628,0.463,-11.194,,105.02
TRALZXZ128F92E26EF,Blues,1988,9,0.518,0,0.431,4,0.0,223.92118,0.0,-7.457,0.6781611089416552,126.16
TRALZBP128F4263E1A,Country,1998,2,0.35,1,0.614,4,0.065,217.15546,0.072,-8.809,0.6961832265744288,128.087
TRALTDA128F427D0A3,Jazz,2008,8,0.41,0,0.443,4,0.29,366.0273,0.0,-18.826,0.47212111953959446,140.666
TRALSWJ128F1467EDE,Rock,1996,2,0.709,1,0.553,1,0.0,82.1024,0.061,-8.294,,185.615
TRALSXX128F92F94B0,Punk,1977,8,0.783,1,0.65,1,0.0,129.93261,0.943,-6.458,0.7048527132188785,129.722
TRALOBQ128F428AB9E,Country,1988,0,0.613,1,0.695,3,1.0,153.49506,0.328,-10.487,0.5428987432910862,98.663
TRALOBE12903CDA6C5,Electronic,2000,6,0.138,0,0.222,4,0.152,506.27873,0.206,-11.59,0.4348380902608562,136.003
TRALONM128EF35A199,Pop,2006,7,0.604,1,0.568,4,0.0,320.1824,2.781,-7.288,0.46054128135865785,130.003
TRALHMS128F930C08C,Metal,2009,1,0.403,1,0.472,4,0.722,174.75873,0.15,-3.373,0.7489605697326203,156.924
TRALMTD128E07862AC,Rap,1992,0,0.125,1,0.52,4,0.298,185.83465,0.0,-7.184,0.6710405679094954,94.146
TRALMBM128F92EAA15,Pop,2007,5,0.236,0,0.376,5,0.496,368.92689,2.072,-7.562,,131.991
TRALJVQ128F428C764,Rock,2007,5,0.449,1,0.359,4,0.468,261.17179,0.183,-6.182,0.5676565867681245,92.186
TRALJBG128F9301EDD,Rock,0,5,0.316,1,0.073,4,0.278,241.08363,0.0,-11.524,0.46630483075728635,133.331
TRALJGO128F9347068,Folk,1999,2,0.044,1,0.351,5,0.374,134.81751,0.078,-16.831,,118.182
TRALCPV128F4254A68,Jazz,1996,7,0.748,1,0.62,3,0.677,255.39873,1.576,-18.623,,121.871
TRALCCO12903CEBB97,Rock,1976,7,0.026,1,0.239,4,0.419,260.62322,0.0,-12.502,0.8000789858441315,142.857
TRALDDK128F9300AC5,Rock,2005,9,0.585,0,0.541,7,0.957,329.7171,0.0,-9.458,0.8382866746695105,126.947
TRALDYU128F422C336,Rock,1997,2,0.695,1,0.328,3,1.0,318.37995,0.479,-11.164,,86.833
TRALDAC128F9349882,Country,1995,11,0.132,1,0.559,3,1.0,125.77914,0.461,-12.945,0.4733465411087876,120.689
TRALVKP128F42AD00C,Country,1994,0,0.811,1,0.848,5,0.757,140.69506,0.311,-12.361,,99.66
TRALVNT128F931C4C6,Electronic,2005,11,0.03,0,0.385,4,0.0,365.03465,0.0,-7.566,0.5836782956078961,149.96
TRALVCW128F4288926,Rap,2007,9,0.036,0,0.142,4,0.399,212.32281,0.171,-4.751,0.5480056205197228,85.138
TRALQZK128F429802D,Rock,2004,4,0.702,1,0.598,4,0.429,212.97587,0.356,-10.831,0.7247888139301647,85.855
TRALEER128F4268E6D,Rap,0,6,0.006,1,0.227,4,0.932,187.42812,2.595,-8.821,0.5946794489150473,88.878
TRALEPN128F9311179,Rock,2004,1,0.043,1,0.793,4,0.619,141.13914,0.073,-4.526,,144.955
TRALENK128F92F39E9,Punk,1980,1,0.197,1,0.525,1,0.0,88.89424,0.361,-7.545,0.7795271682900937,156.605
TRALERB128F4243938,Latin,1994,2,0.792,0,0.793,1,0.0,318.56281,0.223,-10.11,0.0,117.766
TRALEHY128F4225882,Country,0,8,0.332,1,0.517,4,0.415,252.55138,0.0,-8.669,0.27074649435019904,95.061
TRALBHB12903CA2E52,Reggae,2007,0,0.702,1,0.71,1,0.0,202.03057,0.171,-13.637,,136.72
TRALBIA128F4272082,Pop,2007,1,0.646,1,0.43,4,0.458,203.78077,3.053,-3.092,0.5216592580484611,132.021
TRALBOZ128F4251490,Punk,1979,5,0.692,1,0.448,1,0.0,182.04689,0.142,-4.058,0.7988956524829298,223.62
TRALKHT128F148833B,Blues,1966,2,0.491,0,0.603,4,0.631,214.69995,0.262,-8.441,,107.458
TRALKVK128F14554D7,Punk,1996,11,0.571,1,0.29,4,0.0,118.04689,0.0,-8.435,0.5763152923787652,135.415
TRALKHJ128F92E9D36,Country,1962,0,0.796,1,0.694,1,0.0,124.52526,0.57,-18.57,0.0,163.942
TRALKRO128F931CF20,Blues,1997,7,0.864,1,0.913,3,1.0,177.68444,0.517,-16.554,,94.721
TRALLQX12903CD838C,Jazz,0,7,0.918,1,0.614,4,0.0,278.7522,0.479,-9.399,0.0,160.976
TRALLQJ128F933C68A,Rock,1988,2,0.238,1,0.543,4,0.0,245.10649,0.229,-9.623,0.4454545254934259,131.04
TRALPQV128F424F989,Pop,2001,11,0.029,1,0.293,4,0.748,335.17669,2.728,-9.322,0.6675061388345216,111.016
TRALPFL128F424B5F4,Jazz,2008,9,0.332,1,0.305,4,0.141,424.51546,0.16,-12.205,0.4454545254934259,187.406
TRALPKG12903CDCA8A,Rock,2009,7,0.422,0,0.485,4,0.047,221.6224,0.0,-5.176,,118.956
TRALPJJ128F9311763,Jazz,1983,11,0.496,0,0.322,4,0.0,325.66812,0.0,-12.861,,176.18
TRALPQM128F931C28A,Electronic,2005,6,0.313,0,0.096,3,1.0,287.00689,2.844,-8.717,0.26695518627553855,90.167
TRALPXC128E07819A8,Punk,1977,2,0.065,1,0.375,4,0.0,194.58567,0.218,-6.758,0.7981136570635993,144.573
TRALPGW12903CAFFB5,Metal,2002,7,0.08,1,0.354,4,0.0,143.882,0.0,-5.983,0.7092378856009028,166.03
TRAYRWJ128F425FE5D,New Age,1996,6,0.773,0,0.734,4,0.051,308.87138,3.506,-15.941,0.3347065490692206,152.935
TRAYUSC12903C93E24,World,1993,0,0.677,1,0.652,3,1.0,397.76608,0.0,-6.819,0.21508031850922793,81.249
TRAYUWU128F423F66D,Blues,1929,6,0.001,1,0.129,7,0.535,191.11138,0.729,-14.873,,114.177
TRAYUKR128F9344BB4,Rock,1996,9,0.471,1,0.376,4,1.0,195.5522,0.334,-7.497,0.4137398358601097,169.938
TRAYUCR128E078EE0F,Rock,0,7,0.226,1,0.391,4,0.796,271.69914,0.0,-4.734,,137.231
TRAYIND12903CB7B05,Country,2002,0,0.764,1,0.73,4,0.0,172.09424,0.496,-13.551,,76.98
TRAYICL128F1460287,Jazz,0,7,0.341,0,0.376,4,0.535,396.32934,0.0,-19.697,0.0,100.89
TRAYITB128F145EF28,Jazz,2000,10,0.636,0,0.559,4,0.0,138.39628,0.293,-21.304,0.259114383359274,83.219
TRAYICR128F4282520,Pop,2005,11,0.619,0,0.617,4,1.0,211.53914,0.062,-4.618,0.6010343171294994,102.034
TRAYGYF128F930CA01,Folk,2002,11,0.837,0,0.856,4,0.666,255.97342,5.985,-9.758,0.5316127691991754,87.848
TRAYGQU128F934B4F5,Metal,2006,6,0.501,0,0.556,4,0.0,122.72281,0.229,-3.779,0.6068163271702843,200.06
TRAYGHE12903CD213E,Electronic,1991,10,0.419,0,0.55,3,1.0,265.76934,1.535,-9.259,0.563246899280654,0.0
TRAYZXR128F934858F,Punk,0,7,0.113,1,0.449,4,1.0,94.01424,0.0,-5.28,0.46630483075728635,102.394
TRAYZLG128F92F3BCD,Reggae,1991,11,0.709,1,0.547,4,0.0,184.47628,0.63,-9.791,,157.983
TRAYZZB128F425B73A,Pop,2000,5,0.617,0,0.591,3,0.982,278.04689,0.339,-3.676,,84.655
TRAYSMW128F1468307,Rock,1996,9,0.0,1,0.0,4,1.0,221.33506,0.444,-9.472,0.614576981682048,91.833
TRAYSMO128F9318E7C,Rock,2009,3,0.222,1,0.437,4,0.79,227.082,0.148,-5.432,0.7955055406553385,140.577
TRAYANL128F9316BF9,Rap,0,7,0.323,1,0.625,4,0.953,323.082,0.0,-2.253,,172.453
TRAYABW128F4235888,Punk,2006,4,0.0,0,0.113,3,0.165,158.11873,0.125,-4.795,,94.898
TRAYFNV128F421A865,Blues,1998,5,0.0,1,0.0,4,0.383,230.60853,0.566,-5.046,0.37598430150044215,140.444
TRAYFKN128F148C55A,Rap,1993,0,0.384,0,0.242,3,0.0,34.08934,0.218,-11.851,,185.553
TRAYOQI128F92F0967,Metal,2006,8,0.447,1,0.42,4,1.0,220.49914,0.0,-3.884,0.6212916535560213,110.631
TRAYHUO128F42222C2,Jazz,2007,0,0.284,1,0.454,3,0.826,330.37016,0.0,-7.335,0.5692756506754788,108.023
TRAYHYA12903D15D6A,Electronic,2007,11,0.492,0,0.389,5,1.0,293.09342,0.0,-9.298,0.5690490346799796,102.347
TRAYMYA128F4262C9D,Reggae,1992,6,0.035,1,0.473,4,0.416,215.66649,0.107,-7.616,0.48456252996792964,157.5
TRAYMXW128F9308106,Pop,2004,2,0.68,1,0.672,4,0.261,136.38485,0.142,-9.462,0.0,86.708
TRAYJPA12903CC54B4,Blues,1967,1,0.545,1,0.497,1,0.828,171.83302,0.218,-16.964,,81.073
TRAYJCG12903D081C4,Blues,1983,5,0.407,1,0.546,4,0.636,206.00118,0.379,-13.03,0.43703620411161354,94.552
TRAYJDF128F426B0DE,Rock,1969,8,0.41,1,0.547,3,0.986,246.72608,0.0,-12.494,0.8935938748814521,151.717
TRAYJOF128F92F9EEA,Pop,2009,10,0.571,1,0.312,3,0.688,214.5171,0.148,-4.256,0.6893135642244902,142.137
TRAYJLA128F4267A6A,Electronic,2008,8,0.685,1,0.677,4,0.584,145.50159,1.036,-12.919,0.5470039143026859,149.978
TRAYJHF128F4294CB8,Rap,2004,4,0.326,0,0.341,3,0.675,249.12934,0.0,-8.138,0.0,163.44
TRAYCIH128E07890B9,Rock,1981,0,0.0,1,0.0,4,1.0,67.76118,0.328,-18.967,,89.32
TRAYCIT128F92F1A43,Punk,1977,5,0.349,1,0.375,4,0.831,200.59383,0.0,-9.286,,167.604
TRAYDZH128C71967BC,Rock,2000,6,0.056,1,0.305,4,1.0,172.22485,0.235,-5.072,0.6465363605324098,125.307
TRAYDYV128F42906E1,Country,1996,1,1.0,1,0.872,4,0.0,200.38485,0.357,-7.365,0.5114243256864599,153.849
TRAYDJL128F145F261,Rock,1974,4,0.474,0,0.529,4,0.0,200.202,0.386,-8.28,,114.638
TRAYDXM128F9317358,Rock,2009,2,0.226,1,0.318,4,1.0,428.45995,0.0,-12.686,,119.943
TRAYDSS128F423CE63,Pop,0,1,0.224,0,0.446,1,0.0,219.24526,0.261,-7.714,,132.834
TRAYVCS12903CE1ED8,Reggae,2003,1,0.191,1,0.451,5,0.835,56.842,0.154,-21.569,,104.775
TRAYVMU128F92EC210,Rock,1983,7,0.083,1,0.409,5,0.328,318.01424,0.0,-5.03,,86.693
TRAYVLL128F9335B7A,Rock,1998,7,0.334,1,0.592,4,0.234,220.29016,0.0,-3.935,,148.412
TRAYQKQ128F1491182,Rap,1999,4,0.346,1,0.312,3,1.0,169.69098,0.0,-6.669,0.6089329463779882,92.551
TRAYXPS128F422842E,Rock,1996,0,0.215,1,0.31,4,0.816,168.25424,0.308,-5.936,0.5317220984213001,134.102
TRAYXHL128F14961C6,Reggae,2003,4,0.005,0,0.044,4,0.906,229.51138,0.183,-8.574,0.3725300393660796,155.769
TRAYXZX128F930F022,Pop,2007,4,0.787,1,0.563,4,0.535,229.14567,0.0,-6.062,0.49446970926734435,77.722
TRAYXZF128F425D645,Country,1969,10,0.286,1,0.342,4,0.287,216.81587,0.0,-6.021,,115.62
TRAYESZ128F1458FAE,Rock,1984,4,0.678,1,0.431,4,0.933,288.80934,0.214,-12.525,0.7899387035813549,102.976
TRAYEGN128F9361233,Blues,2004,0,0.305,1,0.484,1,0.957,293.69424,0.357,-11.494,0.6851208430452371,69.457
TRAYBIE128F92ED977,Electronic,2008,1,0.329,1,0.408,4,1.0,366.23628,0.0,-12.988,,118.519
TRAYKOC128F930D2B8,Rock,1993,9,0.706,1,0.832,3,1.0,308.76689,0.384,-3.947,,105.804
TRAYKVH128F42AC993,Electronic,2004,7,0.594,1,0.584,4,0.194,259.86567,0.0,-5.509,,88.74
TRAYKCV128F9341943,Country,0,7,0.481,1,0.538,4,0.928,171.80689,0.0,-15.149,,168.897
TRAYKZI128F932B9E8,Metal,2009,4,0.437,1,0.511,4,0.0,241.44934,0.0,-3.862,0.6108466280951077,158.976
TRAYKHZ128F145289F,Rock,2005,2,0.423,1,0.381,5,0.412,165.72036,0.0,-20.934,0.5899462186541047,203.314
TRAYLRT128F42605AF,Rock,1999,11,0.253,0,0.336,4,0.0,249.28608,0.554,-7.899,,87.146
TRAYLRS128F427FE81,Metal,2006,3,0.255,0,0.227,4,0.0,204.95628,2.792,-3.869,0.7079375399058409,97.687
TRAYYIN12903CAD8C6,Rap,2004,7,0.279,0,0.453,4,0.507,304.16934,0.0,-8.613,0.6083390068705503,104.128
TRAYYGG128F1483C70,Folk,2006,9,0.545,1,0.439,5,0.358,177.18812,0.136,-8.446,0.4994458348006321,165.597
TRAYYKO128F92E133B,Rock,2003,6,0.358,1,0.56,3,1.0,252.62975,0.0,-6.172,0.5569140187003541,97.045
TRAYYCA128F422B2A1,Electronic,2004,1,0.402,1,0.458,0,0.0,233.27302,0.0,-4.309,0.6034409947366194,0.0
TRAYYAU128F92D58D0,Country,2008,2,0.846,1,0.698,4,0.5,171.10159,0.206,-8.81,0.39200877147130697,130.985
TRAYYGS128F1495E48,Latin,0,8,0.22,1,0.33,4,0.472,538.06975,0.0,-8.869,0.0,98.453
TRAYPXP12903CD8D45,Reggae,2009,8,0.118,1,0.282,4,0.0,180.53179,0.189,-9.068,0.2998774882739778,151.498
TRAYPFH128E07937C3,Rock,1991,0,0.371,1,0.356,4,0.59,415.81669,0.0,-9.306,0.6540679660868304,131.272
TRAYPMR128E0785DD1,Rock,1994,5,0.515,0,0.363,4,0.0,382.01424,0.498,-7.971,0.6507670133977544,137.589
TRAYWHE128F92E9D6A,Country,1961,10,0.887,1,0.787,1,0.0,167.70567,0.514,-23.611,,92.851
TRAYWLI128F9300223,Pop,2003,7,0.027,0,0.483,4,0.619,280.00608,0.154,-7.787,0.5573131363875086,167.997
TRAPRQZ128F427E188,Rock,0,5,0.503,1,0.516,3,1.0,301.13914,4.133,-13.651,,167.489
